City Name,Year,Month,Day of Week,Time of Day,Accident Severity,Number of Vehicles Involved,Vehicle Type Involved,Number of Casualties,Number of Fatalities,Weather Conditions,Road Type,Road Condition,Lighting Conditions,Traffic Control Presence,Speed Limit (km/h),Driver Age,Driver Gender,Driver License Status,Alcohol Involvement,Accident Location Details,Accident ID,State Name
"Unknown",2022,"January","Wednesday",1899-12-30 17:30:00.000,"Serious",5,"Auto-Rickshaw",9,5,"Stormy","National Highway","Damaged","Dark","Police Checkpost",48,51,"Female","None","Yes","Curve",2452,"Manipur"
"Unknown",2018,"November","Tuesday",1899-12-30 00:39:00.000,"Serious",4,"Auto-Rickshaw",4,0,"Clear","Village Road","Damaged","Dusk","Signs",82,64,"Female","None","No","Intersection",2475,"Bihar"
"Unknown",2019,"November","Friday",1899-12-30 01:19:00.000,"Serious",1,"Cycle",1,3,"Rainy","Village Road","Under Construction","Dark","Signals",64,25,"Female","None","No","Bridge",2479,"Madhya Pradesh"
"Unknown",2019,"October","Wednesday",1899-12-30 11:26:00.000,"Serious",2,"Bus",6,1,"Hazy","Urban Road","Wet","Dark","None",65,66,"Male","None","Yes","Straight Road",2487,"Arunachal Pradesh"
"Unknown",2018,"February","Wednesday",1899-12-30 18:23:00.000,"Serious",5,"Cycle",8,5,"Stormy","National Highway","Wet","Dusk","None",30,59,"Female","None","No","Curve",2500,"Chhattisgarh"
"Unknown",2020,"September","Thursday",1899-12-30 07:42:00.000,"Serious",2,"Auto-Rickshaw",9,2,"Stormy","State Highway","Dry","Daylight","None",39,43,"Male","None","Yes","Bridge",2509,"Odisha"
"Unknown",2020,"March","Friday",1899-12-30 23:11:00.000,"Serious",3,"Auto-Rickshaw",10,3,"Hazy","State Highway","Wet","Dawn","Signals",48,63,"Female","None","Yes","Straight Road",2524,"Jharkhand"
"Unknown",2021,"January","Friday",1899-12-30 06:46:00.000,"Serious",4,"Auto-Rickshaw",10,3,"Clear","State Highway","Damaged","Dawn","None",60,34,"Male","None","Yes","Intersection",2531,"Puducherry"
"Unknown",2023,"August","Thursday",1899-12-30 21:22:00.000,"Serious",4,"Truck",9,2,"Stormy","State Highway","Damaged","Daylight","Police Checkpost",106,50,"Male","None","No","Bridge",2535,"Punjab"
"Unknown",2019,"November","Wednesday",1899-12-30 02:55:00.000,"Serious",5,"Pedestrian",10,1,"Stormy","National Highway","Dry","Dusk","None",100,40,"Female","None","Yes","Straight Road",2559,"Himachal Pradesh"
"Unknown",2019,"August","Wednesday",1899-12-30 01:10:00.000,"Serious",2,"Auto-Rickshaw",9,2,"Foggy","National Highway","Dry","Dusk","Police Checkpost",32,48,"Female","None","No","Intersection",2584,"Nagaland"
"Unknown",2022,"December","Friday",1899-12-30 11:09:00.000,"Serious",5,"Pedestrian",10,2,"Hazy","National Highway","Wet","Dawn","None",43,19,"Female","None","No","Bridge",2594,"Puducherry"
"Unknown",2020,"April","Monday",1899-12-30 12:36:00.000,"Serious",3,"Car",5,0,"Stormy","State Highway","Dry","Daylight","None",86,42,"Male","None","No","Bridge",2622,"Mizoram"
"Unknown",2021,"October","Wednesday",1899-12-30 18:47:00.000,"Serious",1,"Truck",0,5,"Stormy","State Highway","Dry","Dusk","Signs",82,69,"Male","None","No","Straight Road",2623,"Jammu and Kashmir"
"Unknown",2019,"March","Saturday",1899-12-30 19:05:00.000,"Serious",4,"Bus",5,2,"Stormy","Urban Road","Damaged","Daylight","None",76,20,"Female","None","No","Straight Road",2630,"Goa"
"Unknown",2018,"June","Friday",1899-12-30 06:56:00.000,"Serious",2,"Pedestrian",8,5,"Rainy","State Highway","Wet","Dawn","Police Checkpost",30,23,"Male","None","Yes","Intersection",2642,"Haryana"
"Unknown",2018,"August","Friday",1899-12-30 18:00:00.000,"Serious",5,"Auto-Rickshaw",7,0,"Foggy","Urban Road","Dry","Daylight","Police Checkpost",70,52,"Female","None","Yes","Curve",2663,"Telangana"
"Unknown",2020,"July","Monday",1899-12-30 23:29:00.000,"Serious",4,"Truck",7,0,"Stormy","Village Road","Under Construction","Dusk","Signs",111,62,"Male","None","No","Curve",2669,"Sikkim"
"Unknown",2021,"November","Saturday",1899-12-30 12:14:00.000,"Serious",3,"Car",4,2,"Stormy","Village Road","Wet","Dark","Police Checkpost",61,21,"Female","None","No","Bridge",2671,"Assam"
"Unknown",2020,"April","Tuesday",1899-12-30 03:42:00.000,"Serious",1,"Truck",8,2,"Rainy","National Highway","Wet","Daylight","None",90,55,"Female","None","No","Curve",2688,"Arunachal Pradesh"
"Unknown",2020,"September","Friday",1899-12-30 17:51:00.000,"Serious",5,"Truck",10,5,"Hazy","National Highway","Wet","Dawn","Signals",72,19,"Female","None","No","Straight Road",2703,"Madhya Pradesh"
"Unknown",2019,"March","Wednesday",1899-12-30 09:47:00.000,"Serious",5,"Auto-Rickshaw",4,3,"Hazy","State Highway","Wet","Dawn","Police Checkpost",110,61,"Female","None","Yes","Curve",2704,"Telangana"
"Unknown",2021,"December","Wednesday",1899-12-30 03:12:00.000,"Serious",4,"Two-Wheeler",9,5,"Foggy","National Highway","Wet","Dawn","Signs",109,48,"Female","None","Yes","Curve",2706,"Assam"
"Unknown",2022,"June","Wednesday",1899-12-30 06:32:00.000,"Serious",4,"Car",3,3,"Foggy","Urban Road","Damaged","Dusk","Signs",77,69,"Female","None","No","Bridge",2707,"Haryana"
"Unknown",2023,"August","Monday",1899-12-30 06:41:00.000,"Serious",1,"Two-Wheeler",5,3,"Hazy","Village Road","Under Construction","Dawn","Police Checkpost",64,22,"Female","None","No","Bridge",2708,"Jammu and Kashmir"
"Unknown",2021,"June","Friday",1899-12-30 08:28:00.000,"Serious",4,"Truck",5,2,"Hazy","Village Road","Under Construction","Dusk","Signs",106,23,"Female","None","Yes","Straight Road",2709,"Nagaland"
"Unknown",2022,"August","Wednesday",1899-12-30 14:37:00.000,"Serious",2,"Truck",1,5,"Rainy","Village Road","Under Construction","Dark","Police Checkpost",55,37,"Male","None","No","Curve",2711,"Goa"
"Unknown",2020,"August","Monday",1899-12-30 10:52:00.000,"Serious",3,"Auto-Rickshaw",10,2,"Hazy","National Highway","Dry","Daylight","Signals",30,35,"Male","None","Yes","Curve",2712,"Mizoram"
"Unknown",2019,"July","Monday",1899-12-30 06:31:00.000,"Serious",5,"Bus",2,3,"Foggy","State Highway","Under Construction","Dusk","Signals",101,55,"Female","None","Yes","Intersection",2713,"Meghalaya"
"Unknown",2021,"July","Saturday",1899-12-30 06:06:00.000,"Serious",5,"Pedestrian",1,2,"Foggy","Urban Road","Under Construction","Dusk","Police Checkpost",103,21,"Female","None","No","Straight Road",2728,"Mizoram"
"Unknown",2023,"November","Monday",1899-12-30 04:51:00.000,"Serious",1,"Bus",2,5,"Hazy","Village Road","Damaged","Dawn","Signals",113,69,"Female","None","Yes","Straight Road",2740,"Nagaland"
"Unknown",2018,"June","Thursday",1899-12-30 16:15:00.000,"Serious",2,"Bus",10,4,"Rainy","Urban Road","Wet","Dark","None",95,28,"Male","None","No","Straight Road",2757,"Madhya Pradesh"
"Unknown",2023,"March","Saturday",1899-12-30 16:36:00.000,"Serious",3,"Auto-Rickshaw",10,0,"Hazy","National Highway","Under Construction","Dawn","Signs",62,24,"Female","None","Yes","Straight Road",2777,"Uttarakhand"
"Unknown",2020,"October","Sunday",1899-12-30 02:04:00.000,"Serious",4,"Auto-Rickshaw",6,3,"Stormy","Urban Road","Dry","Dark","Signals",30,61,"Female","None","Yes","Bridge",2823,"Meghalaya"
"Unknown",2021,"June","Tuesday",1899-12-30 07:49:00.000,"Serious",1,"Auto-Rickshaw",10,0,"Rainy","State Highway","Damaged","Dusk","Signals",35,70,"Female","None","Yes","Curve",2836,"Chhattisgarh"
"Unknown",2018,"August","Wednesday",1899-12-30 15:59:00.000,"Serious",4,"Auto-Rickshaw",4,2,"Stormy","Urban Road","Damaged","Dusk","None",107,34,"Female","None","No","Intersection",2861,"Punjab"
"Unknown",2020,"March","Sunday",1899-12-30 12:49:00.000,"Serious",1,"Two-Wheeler",2,0,"Clear","State Highway","Under Construction","Daylight","Signs",78,58,"Female","None","No","Intersection",2867,"Punjab"
"Unknown",2020,"September","Thursday",1899-12-30 02:54:00.000,"Serious",2,"Cycle",5,3,"Stormy","Village Road","Damaged","Dawn","Signs",53,68,"Female","None","Yes","Intersection",2878,"Chandigarh"
"Unknown",2020,"January","Thursday",1899-12-30 03:40:00.000,"Serious",1,"Pedestrian",7,0,"Rainy","Village Road","Wet","Dusk","Signs",108,67,"Male","None","No","Curve",2879,"Meghalaya"
"Unknown",2021,"May","Saturday",1899-12-30 10:24:00.000,"Serious",2,"Pedestrian",1,3,"Clear","Village Road","Dry","Dusk","None",97,19,"Female","None","No","Bridge",2880,"Himachal Pradesh"
"Unknown",2021,"January","Thursday",1899-12-30 08:06:00.000,"Serious",3,"Car",7,2,"Hazy","National Highway","Damaged","Dawn","Signals",36,46,"Male","None","Yes","Bridge",2918,"Haryana"
"Unknown",2022,"February","Monday",1899-12-30 16:20:00.000,"Serious",1,"Truck",9,4,"Foggy","Village Road","Damaged","Dawn","Police Checkpost",109,21,"Female","None","Yes","Bridge",2932,"Kerala"
"Unknown",2021,"November","Sunday",1899-12-30 23:02:00.000,"Serious",3,"Truck",4,0,"Foggy","Urban Road","Damaged","Dawn","None",65,59,"Male","None","No","Straight Road",2949,"Telangana"
"Unknown",2022,"August","Tuesday",1899-12-30 04:41:00.000,"Serious",4,"Auto-Rickshaw",7,0,"Rainy","Village Road","Dry","Daylight","Signs",100,56,"Male","None","Yes","Curve",2956,"Himachal Pradesh"
"Unknown",2021,"June","Thursday",1899-12-30 05:27:00.000,"Serious",2,"Truck",6,2,"Hazy","Urban Road","Dry","Dark","Police Checkpost",81,70,"Female","None","Yes","Bridge",2957,"Arunachal Pradesh"
"Unknown",2022,"March","Wednesday",1899-12-30 09:02:00.000,"Serious",3,"Two-Wheeler",8,4,"Stormy","State Highway","Dry","Dark","None",108,45,"Female","None","Yes","Straight Road",2968,"Jammu and Kashmir"
"Unknown",2020,"March","Tuesday",1899-12-30 09:11:00.000,"Serious",3,"Two-Wheeler",9,1,"Hazy","Village Road","Damaged","Dawn","Signals",88,20,"Female","None","No","Intersection",2976,"Bihar"
"Unknown",2019,"December","Friday",1899-12-30 19:36:00.000,"Serious",5,"Truck",5,4,"Clear","Urban Road","Damaged","Dark","Signs",44,23,"Female","None","Yes","Curve",2985,"Kerala"
"Unknown",2021,"December","Friday",1899-12-30 12:01:00.000,"Serious",1,"Auto-Rickshaw",5,3,"Hazy","State Highway","Damaged","Dusk","None",30,36,"Female","None","No","Straight Road",2986,"Himachal Pradesh"
"Unknown",2020,"July","Thursday",1899-12-30 19:18:00.000,"Minor",2,"Car",1,5,"Foggy","National Highway","Under Construction","Dawn","None",48,69,"Female","Expired","No","Curve",38,"Assam"
"Unknown",2020,"April","Saturday",1899-12-30 16:57:00.000,"Minor",3,"Bus",6,2,"Clear","State Highway","Wet","Dark","Police Checkpost",66,25,"Female","Expired","Yes","Straight Road",76,"Uttarakhand"
"Unknown",2020,"October","Wednesday",1899-12-30 17:06:00.000,"Minor",1,"Car",1,1,"Rainy","Village Road","Damaged","Dusk","None",43,60,"Male","Expired","Yes","Curve",87,"Chandigarh"
"Unknown",2022,"July","Sunday",1899-12-30 02:57:00.000,"Minor",1,"Car",8,2,"Hazy","Urban Road","Dry","Dawn","Signs",81,18,"Female","Expired","Yes","Intersection",88,"Madhya Pradesh"
"Unknown",2021,"November","Tuesday",1899-12-30 23:18:00.000,"Minor",2,"Bus",3,0,"Stormy","Village Road","Dry","Dusk","None",95,36,"Male","Expired","Yes","Intersection",92,"Jharkhand"
"Unknown",2023,"September","Sunday",1899-12-30 13:12:00.000,"Minor",1,"Car",6,3,"Stormy","State Highway","Dry","Dawn","Signs",84,52,"Male","Expired","No","Bridge",101,"Telangana"
"Unknown",2022,"April","Monday",1899-12-30 05:20:00.000,"Minor",3,"Two-Wheeler",10,3,"Clear","Urban Road","Under Construction","Dusk","None",86,30,"Male","Expired","Yes","Curve",104,"Kerala"
"Unknown",2022,"August","Saturday",1899-12-30 11:22:00.000,"Minor",4,"Car",8,4,"Foggy","Village Road","Under Construction","Dark","Signals",41,37,"Male","Expired","Yes","Straight Road",110,"Manipur"
"Unknown",2019,"May","Tuesday",1899-12-30 22:18:00.000,"Minor",5,"Pedestrian",4,4,"Stormy","Village Road","Wet","Dawn","Signs",49,57,"Female","Expired","Yes","Intersection",129,"Punjab"
"Unknown",2021,"September","Thursday",1899-12-30 23:48:00.000,"Minor",3,"Truck",0,3,"Clear","Urban Road","Wet","Daylight","None",119,51,"Male","Expired","Yes","Bridge",147,"Chandigarh"
"Unknown",2018,"July","Friday",1899-12-30 12:56:00.000,"Minor",3,"Truck",0,0,"Clear","National Highway","Under Construction","Dark","Police Checkpost",86,62,"Female","Expired","No","Curve",149,"Puducherry"
"Unknown",2019,"March","Tuesday",1899-12-30 20:20:00.000,"Minor",5,"Car",9,1,"Stormy","National Highway","Dry","Daylight","Signals",67,58,"Male","Expired","Yes","Straight Road",155,"Bihar"
"Unknown",2019,"September","Friday",1899-12-30 07:15:00.000,"Minor",1,"Car",10,1,"Rainy","National Highway","Under Construction","Dawn","Signs",118,44,"Female","Expired","No","Curve",160,"Tripura"
"Unknown",2019,"October","Thursday",1899-12-30 20:47:00.000,"Minor",2,"Pedestrian",1,2,"Hazy","Urban Road","Under Construction","Dawn","None",116,62,"Male","Expired","Yes","Curve",162,"Telangana"
"Unknown",2023,"September","Saturday",1899-12-30 23:11:00.000,"Minor",4,"Bus",9,0,"Rainy","Village Road","Under Construction","Dark","None",108,47,"Male","Expired","Yes","Curve",176,"Madhya Pradesh"
"Unknown",2020,"October","Tuesday",1899-12-30 20:35:00.000,"Minor",5,"Pedestrian",8,1,"Foggy","National Highway","Damaged","Dark","Signs",65,67,"Female","Expired","No","Bridge",177,"Puducherry"
"Unknown",2019,"June","Monday",1899-12-30 05:35:00.000,"Minor",4,"Cycle",6,5,"Foggy","Urban Road","Under Construction","Daylight","Signs",35,47,"Female","Expired","Yes","Straight Road",187,"Mizoram"
"Unknown",2019,"August","Friday",1899-12-30 02:01:00.000,"Minor",5,"Truck",1,4,"Hazy","Urban Road","Wet","Daylight","Signs",120,67,"Female","Expired","No","Straight Road",207,"Manipur"
"Unknown",2021,"October","Friday",1899-12-30 11:52:00.000,"Minor",1,"Two-Wheeler",2,3,"Stormy","Village Road","Under Construction","Dusk","Signals",79,54,"Male","Expired","No","Straight Road",210,"Jammu and Kashmir"
"Unknown",2021,"November","Friday",1899-12-30 04:24:00.000,"Minor",1,"Auto-Rickshaw",0,2,"Stormy","State Highway","Damaged","Daylight","Police Checkpost",111,36,"Male","Expired","Yes","Intersection",213,"Chhattisgarh"
"Unknown",2021,"November","Monday",1899-12-30 13:04:00.000,"Minor",5,"Cycle",1,2,"Rainy","Urban Road","Under Construction","Dawn","None",43,67,"Male","Expired","Yes","Curve",224,"Arunachal Pradesh"
"Unknown",2019,"August","Thursday",1899-12-30 16:07:00.000,"Minor",2,"Car",3,5,"Clear","Village Road","Damaged","Dark","Police Checkpost",62,50,"Male","Expired","No","Intersection",225,"Goa"
"Unknown",2023,"April","Thursday",1899-12-30 16:26:00.000,"Minor",2,"Car",7,4,"Stormy","State Highway","Dry","Dawn","None",54,26,"Female","Expired","No","Bridge",227,"Bihar"
"Unknown",2023,"December","Wednesday",1899-12-30 13:48:00.000,"Minor",1,"Cycle",7,4,"Rainy","Village Road","Damaged","Daylight","Signs",68,19,"Male","Expired","No","Straight Road",229,"Haryana"
"Unknown",2023,"February","Thursday",1899-12-30 22:27:00.000,"Minor",1,"Car",0,1,"Clear","Village Road","Dry","Daylight","Signs",65,19,"Female","Expired","Yes","Straight Road",247,"Jharkhand"
"Unknown",2021,"January","Wednesday",1899-12-30 00:00:00.000,"Minor",4,"Bus",4,3,"Stormy","Village Road","Wet","Dusk","Police Checkpost",91,47,"Male","Expired","No","Bridge",249,"Sikkim"
"Unknown",2021,"November","Friday",1899-12-30 09:13:00.000,"Minor",3,"Two-Wheeler",9,4,"Hazy","Village Road","Damaged","Daylight","None",31,58,"Male","Expired","No","Bridge",258,"Odisha"
"Unknown",2018,"May","Saturday",1899-12-30 07:00:00.000,"Minor",1,"Two-Wheeler",2,4,"Hazy","Village Road","Damaged","Dawn","Signs",42,57,"Female","Expired","No","Straight Road",300,"Punjab"
"Unknown",2019,"September","Thursday",1899-12-30 00:49:00.000,"Minor",3,"Pedestrian",8,0,"Hazy","National Highway","Wet","Daylight","None",99,29,"Male","Expired","Yes","Intersection",307,"Punjab"
"Unknown",2019,"October","Saturday",1899-12-30 08:59:00.000,"Minor",3,"Pedestrian",8,5,"Rainy","Urban Road","Wet","Dusk","Signs",103,62,"Female","Expired","No","Curve",319,"Chhattisgarh"
"Unknown",2019,"December","Saturday",1899-12-30 14:33:00.000,"Minor",4,"Cycle",2,1,"Rainy","Village Road","Under Construction","Dark","Signals",115,48,"Male","Expired","No","Straight Road",365,"Jharkhand"
"Unknown",2023,"August","Sunday",1899-12-30 09:21:00.000,"Minor",4,"Bus",10,1,"Foggy","Urban Road","Wet","Daylight","Signs",37,33,"Female","Expired","Yes","Straight Road",387,"Kerala"
"Unknown",2021,"May","Monday",1899-12-30 15:15:00.000,"Minor",2,"Pedestrian",9,4,"Clear","Village Road","Under Construction","Dusk","Signs",49,50,"Male","Expired","Yes","Intersection",410,"Mizoram"
"Unknown",2022,"November","Wednesday",1899-12-30 23:03:00.000,"Minor",3,"Car",2,5,"Rainy","Village Road","Dry","Daylight","Signals",31,33,"Male","Expired","No","Curve",423,"Odisha"
"Unknown",2022,"October","Thursday",1899-12-30 00:51:00.000,"Minor",3,"Cycle",8,0,"Foggy","Village Road","Damaged","Dark","Signs",45,23,"Male","Expired","Yes","Straight Road",427,"Meghalaya"
"Unknown",2022,"October","Friday",1899-12-30 11:30:00.000,"Minor",2,"Car",0,2,"Rainy","Village Road","Wet","Dusk","Signs",40,42,"Female","Expired","Yes","Straight Road",436,"Mizoram"
"Unknown",2022,"September","Monday",1899-12-30 01:46:00.000,"Minor",5,"Auto-Rickshaw",3,2,"Stormy","National Highway","Under Construction","Dusk","Signs",32,68,"Female","Expired","No","Bridge",445,"Manipur"
"Unknown",2022,"May","Monday",1899-12-30 20:56:00.000,"Minor",2,"Bus",4,3,"Clear","Urban Road","Wet","Dawn","None",98,24,"Male","Expired","Yes","Bridge",458,"Haryana"
"Unknown",2023,"June","Monday",1899-12-30 19:15:00.000,"Minor",3,"Auto-Rickshaw",4,1,"Rainy","State Highway","Wet","Dusk","Signals",54,19,"Male","Expired","Yes","Straight Road",462,"Haryana"
"Unknown",2021,"September","Friday",1899-12-30 02:46:00.000,"Minor",2,"Auto-Rickshaw",2,4,"Clear","Urban Road","Wet","Dawn","None",67,35,"Male","Expired","No","Intersection",465,"Jharkhand"
"Unknown",2020,"June","Tuesday",1899-12-30 18:22:00.000,"Minor",1,"Two-Wheeler",3,1,"Hazy","National Highway","Dry","Dusk","Police Checkpost",91,34,"Female","Expired","No","Straight Road",468,"Nagaland"
"Unknown",2022,"March","Tuesday",1899-12-30 20:13:00.000,"Minor",4,"Auto-Rickshaw",8,3,"Rainy","Village Road","Damaged","Dawn","Signals",32,24,"Female","Expired","No","Curve",473,"Punjab"
"Unknown",2020,"September","Monday",1899-12-30 21:00:00.000,"Minor",2,"Truck",7,1,"Hazy","Urban Road","Under Construction","Dark","Police Checkpost",72,70,"Female","Expired","No","Straight Road",485,"Goa"
"Unknown",2023,"March","Tuesday",1899-12-30 17:37:00.000,"Minor",3,"Bus",0,2,"Rainy","National Highway","Dry","Daylight","Signs",82,50,"Male","Expired","No","Bridge",499,"Arunachal Pradesh"
"Unknown",2020,"August","Friday",1899-12-30 02:10:00.000,"Minor",5,"Two-Wheeler",6,5,"Clear","Urban Road","Damaged","Dawn","Signs",59,33,"Male","Expired","Yes","Intersection",502,"Meghalaya"
"Unknown",2023,"October","Friday",1899-12-30 23:17:00.000,"Minor",1,"Pedestrian",0,1,"Rainy","State Highway","Damaged","Dusk","Police Checkpost",87,34,"Male","Expired","No","Curve",512,"Puducherry"
"Unknown",2020,"May","Wednesday",1899-12-30 05:28:00.000,"Minor",5,"Auto-Rickshaw",8,5,"Rainy","State Highway","Under Construction","Dawn","None",83,38,"Male","Expired","No","Bridge",530,"Odisha"
"Unknown",2019,"March","Monday",1899-12-30 06:58:00.000,"Minor",5,"Car",4,2,"Clear","Village Road","Dry","Daylight","None",117,56,"Male","Expired","No","Straight Road",548,"Bihar"
"Unknown",2019,"December","Wednesday",1899-12-30 09:38:00.000,"Minor",5,"Auto-Rickshaw",6,3,"Hazy","Urban Road","Wet","Daylight","Police Checkpost",59,69,"Male","Expired","Yes","Intersection",572,"Himachal Pradesh"
"Unknown",2020,"January","Thursday",1899-12-30 18:36:00.000,"Minor",2,"Bus",6,4,"Foggy","National Highway","Under Construction","Dawn","Signs",62,33,"Male","Expired","No","Intersection",580,"Assam"
"Unknown",2018,"November","Monday",1899-12-30 00:05:00.000,"Minor",2,"Auto-Rickshaw",5,0,"Hazy","State Highway","Under Construction","Dark","Signs",81,20,"Male","Expired","Yes","Bridge",622,"Bihar"
"Unknown",2018,"December","Sunday",1899-12-30 12:31:00.000,"Minor",2,"Two-Wheeler",4,4,"Hazy","State Highway","Wet","Dawn","Signs",99,60,"Female","Expired","No","Bridge",646,"Punjab"
